transaction_id,amount,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction,is_fraud,hour
2ff7778b-fe8f-404f-a589-bd8251962036,27873.08,2025-03-09 15:01:43.698571,Tripura,Trusted,Electronics,vissac@paytm,1,2,4,160,0,15
d62f074c-e0f4-418d-808c-7f9a61c505f1,3947.84,2025-03-09 15:10:52.698571,Gujarat,Trusted,Entertainment,ramupasna@hdfcbank,4,4,5,118,0,15
d90b1b7e-1b48-42c7-aea2-fee5e150a0da,30.57,2025-03-09 04:08:42.698571,Navi Mumbai,Trusted,Food,utkarsh55@yesbank,13,9,15,15,1,4
3cb7e43f-bbf2-476f-9e58-621d7c68f1a6,9402.28,2025-03-09 17:23:58.698571,Arunachal Pradesh,Trusted,Healthcare,bhavya75@yesbank,4,3,3,159,0,17
cc300132-6a86-4ef3-a268-2fd9f91452e8,5199.54,2025-03-09 03:23:29.698571,Katni,Trusted,Grocery,janani28@icici,15,17,24,5,1,3
71b90bdb-81c1-4e6b-aa71-106fbd311160,7737.55,2025-03-09 08:37:26.698571,Manipur,Untrusted,Fashion,waidagarg@sbi,4,4,7,32,0,8
8ed71174-ad58-41a3-9475-fa5d3f484fdf,159.89,2025-03-09 04:58:33.700080,Hapur,Untrusted,Healthcare,nilimananda@axisbank,13,17,26,15,1,4
f43d5a93-ff76-4d3e-a80f-a7952eca56f3,118.69,2025-03-09 02:54:24.700080,Sangli-Miraj & Kupwad,Trusted,Education,dayitasengupta@kotak,12,9,19,2,1,2
497f5d8f-d5d8-454b-86d7-1c0df3489a44,3019.0,2025-03-09 22:49:15.700080,Chhattisgarh,Trusted,Others,sanaya32@hdfcbank,2,4,6,91,0,22
cb2d9d92-db23-412d-8cba-c56d37123257,10378.23,2025-03-09 08:24:35.700080,Meghalaya,Trusted,Electronics,harinakshidalal@hdfcbank,1,0,0,66,0,8
20e8ad5e-c238-495c-937a-a3eaef12946d,4166.6,2025-03-09 20:41:19.700080,Rajasthan,Trusted,Others,ekavirdeep@sbi,1,0,1,41,0,20
dce6cb2d-5c3d-4b37-b8c2-9eea14bc06e3,24252.67,2025-03-09 23:55:57.700080,Begusarai,Untrusted,Travel,yadavimukherjee@icici,7,19,34,26,1,23
26c223b5-e73b-4b10-ad96-5d8fc222abc4,37429.13,2025-03-09 22:46:57.700080,Himachal Pradesh,Trusted,Education,mandaahana@kotak,3,2,2,118,0,22
ed7ecd57-9f1d-4d44-859f-f647ea6f6471,77080.3,2025-03-09 00:10:19.701090,Motihari,Trusted,Electronics,mahikachander@sbi,8,12,27,18,1,0
78d97b2b-985b-474b-a2c6-cd7280d144a1,3494.48,2025-03-09 02:05:28.701090,Moradabad,Trusted,Food,ayushmanbrar@icici,7,17,22,16,1,2
1c1e70f7-a8b7-4ba9-a97d-dd55d5259463,363.68,2025-03-09 16:26:26.701090,Andhra Pradesh,Untrusted,Others,hitesh89@paytm,1,1,3,66,0,16
a2fd25bf-fe3f-4646-a3c0-e41174964eed,95743.62,2025-03-09 02:19:09.701090,Chittoor,Untrusted,Electronics,victorbera@kotak,14,18,29,13,1,2
44eb84ac-aee7-4991-9294-8015eb0b406c,12810.78,2025-03-09 03:17:18.701090,Sonipat,Trusted,Healthcare,swaminathanbachittar@hdfcbank,12,20,30,24,1,3
32cc749c-88a3-4bcb-a1d2-bb0b9962c6a8,95.84,2025-03-09 03:44:18.701090,Delhi,Untrusted,Entertainment,dayamairadhakrishnan@icici,11,10,17,10,1,3
0bd6fa55-c8bd-4a37-b593-12932e4e8f39,24169.61,2025-03-09 23:03:41.701090,Hubli–Dharwad,Untrusted,Healthcare,warinder76@axisbank,12,8,19,22,1,23
e993f9cf-0beb-454d-8afa-616378f262ad,20331.59,2025-03-09 02:13:59.702089,Raurkela Industrial Township,Trusted,Healthcare,devanshsahni@yesbank,12,8,23,13,1,2
dafa068d-df90-46e7-993a-256591da9eb8,18925.72,2025-03-09 13:09:04.702089,Maharashtra,Trusted,Education,wsetty@axisbank,1,5,7,94,0,13
44d843f1-2002-4131-a1fe-b2029a2653ee,91326.59,2025-03-09 03:51:32.702089,Rampur,Trusted,Electronics,harrison09@paytm,7,19,27,14,1,3
ad81c5b7-fe13-4644-8e3c-0a684eb32170,240.38,2025-03-09 23:41:34.702089,Jabalpur,Trusted,Fashion,mitrapatrick@axisbank,10,20,31,11,1,23
3c10735a-a479-4209-bfa2-c54b702c0fc3,1696.56,2025-03-09 21:52:34.702089,Manipur,Untrusted,Food,ambleyasti@icici,3,2,3,82,0,21
9c0659f4-4488-4a77-9c38-8025544ef9b9,23.0,2025-03-09 03:15:17.702089,Saharanpur,Trusted,Food,rayaan65@icici,15,14,21,25,1,3
ad07a9aa-5e77-45d4-8b9b-58b35dd6a444,362.01,2025-03-09 00:41:32.702089,Nangloi Jat,Trusted,Electronics,bahadurjitdutta@paytm,10,10,16,19,1,0
3d74c42d-da47-4cdb-a43d-45ac9d527060,32218.68,2025-03-09 09:30:35.702089,Punjab,Untrusted,Education,kamala00@yesbank,3,2,2,80,0,9
bc1b49bf-ec10-46c1-8b1b-1bb1d8e720bf,512.24,2025-03-09 09:55:06.703088,Andhra Pradesh,Trusted,Healthcare,upkaarreddy@hdfcbank,1,2,5,123,0,9
9debacd9-01c1-44b7-a5b8-30dc41daaf74,2213.47,2025-03-09 21:42:45.703088,Odisha,Untrusted,Fashion,hgarde@kotak,1,2,4,32,0,21
13d05952-8e87-4713-a764-0a52d0c15f26,2164.34,2025-03-09 15:38:25.703088,Chhattisgarh,Untrusted,Food,qasim05@paytm,3,2,4,33,0,15
866290f9-8c22-42b4-b7b2-b9b30853baca,8967.09,2025-03-09 04:53:13.703088,Chittoor,Untrusted,Grocery,okanda@yesbank,10,19,24,27,1,4
582f8d72-6775-452a-b23e-987df909614d,44593.82,2025-03-09 23:56:13.703088,Tirunelveli,Trusted,Education,omya60@yesbank,15,9,21,10,1,23
1d1a0215-b4e5-4fcb-ac9a-42361c4d2ab0,911.4,2025-03-09 15:32:06.703088,Sikkim,Trusted,Entertainment,cparikh@kotak,1,1,2,32,0,15
801be717-07e8-43dc-8dba-c82a0cb3467b,32643.01,2025-03-09 04:02:23.703088,Thane,Trusted,Travel,sara68@sbi,11,16,28,3,1,4
79457847-c3de-49c4-86bc-b42e3a6725bf,28759.61,2025-03-09 12:07:54.703088,Bihar,Untrusted,Electronics,otoor@yesbank,4,0,3,101,0,12
441ea81d-2cbe-4894-a404-bac4c7bdecb3,18067.16,2025-03-09 02:00:52.703088,Ichalkaranji,Trusted,Travel,batrasimon@axisbank,7,17,25,21,1,2
aaa52a82-14e5-4241-9ce9-a434c7ccfcd3,24.94,2025-03-09 00:52:12.704086,Tinsukia,Trusted,Food,nishabains@kotak,10,8,20,19,1,0
f2e5b79f-4309-42b2-8f98-f637155b992e,7851.73,2025-03-09 19:59:37.704086,Uttarakhand,Trusted,Fashion,bbalasubramanian@sbi,4,1,3,174,0,19
960aeba8-2e6b-4ac9-8cae-a9840ff2e523,1754.18,2025-03-09 15:34:25.704086,Nagaland,Trusted,Entertainment,harinakshi55@sbi,4,1,3,192,0,15
61c53d22-8f1d-471d-9010-6df5c96b239f,2023.88,2025-03-09 21:53:31.704086,Bihar,Trusted,Food,zaitraanand@hdfcbank,3,1,2,193,0,21
a7985945-1bd8-450f-a517-9497ea5da096,24.43,2025-03-09 03:19:25.704086,Akola,Trusted,Entertainment,brijeshloke@icici,15,15,20,27,1,3
1310baaf-0f8e-42a7-8613-769a26ace762,4430.37,2025-03-09 13:50:46.704086,Bihar,Untrusted,Entertainment,falanjani@yesbank,2,5,6,141,0,13
afdf76ac-d70c-4d58-bd56-7557c97eb3d5,2778.2,2025-03-09 02:17:39.704086,Jalandhar,Trusted,Food,tanayoza@axisbank,5,13,22,1,1,2
5c60ce90-8b91-43d6-b0c9-979311f3eb01,264.63,2025-03-09 04:24:07.704086,Kolhapur,Untrusted,Education,onkar00@paytm,12,12,26,8,1,4
a2af735d-4f45-43cb-ad56-e115fe5d4773,2462.42,2025-03-09 10:26:11.704086,Tripura,Trusted,Entertainment,noahbajwa@paytm,4,5,7,92,0,10
0f82ca6b-9b17-416b-8978-35c1f5abf7f9,938.26,2025-03-09 18:06:38.704086,Haryana,Trusted,Grocery,rkuruvilla@paytm,2,5,6,115,0,18
781cd5d2-8fdb-42bf-8b00-45996add93e4,1405.35,2025-03-09 15:30:51.704086,Madhya Pradesh,Trusted,Entertainment,gdoshi@hdfcbank,2,1,2,184,0,15
e4233e3d-06fc-4c69-a4bd-b7c81b69745e,3890.25,2025-03-09 17:16:32.704086,Bihar,Trusted,Fashion,jonathanbhagat@sbi,1,0,0,47,0,17
729ca6be-bcd6-4805-9195-d75c02a7c724,4958.85,2025-03-09 15:31:40.705086,Himachal Pradesh,Trusted,Education,dhritidutt@kotak,2,5,5,96,0,15
198bd200-d389-4ed2-92b8-c52376f7c929,11047.32,2025-03-09 22:17:16.705086,Himachal Pradesh,Trusted,Healthcare,jsachar@yesbank,2,2,2,169,0,22
449d1954-acec-44a6-a40c-39b574b18889,2814.66,2025-03-09 22:09:47.705086,Himachal Pradesh,Trusted,Others,ranbirborah@axisbank,2,3,3,107,0,22
03c82d5e-4b32-45b2-a5c1-dd579de1e3b5,284.77,2025-03-09 02:42:16.705086,Farrukhabad,Untrusted,Electronics,ydara@yesbank,9,20,34,3,1,2
d493773d-2682-45fd-a4fe-e8a13bad3fd8,29.93,2025-03-09 04:15:19.705086,Nadiad,Untrusted,Grocery,simon25@kotak,13,20,30,18,1,4
388352ab-65cb-475f-b399-91c87f54da9e,9298.88,2025-03-09 04:34:19.705086,Tirunelveli,Untrusted,Fashion,bbobal@paytm,5,19,24,19,1,4
326f1b6b-bc4a-4842-9bc7-c55357080288,2138.45,2025-03-09 16:43:24.705086,Nagaland,Trusted,Food,harini65@icici,3,5,8,84,0,16
97042dfd-2cc4-4d9f-aedf-2c9dbba33d56,192.33,2025-03-09 03:47:28.705086,Surat,Untrusted,Education,zachariahqasim@hdfcbank,10,18,27,4,1,3
4555a652-9bb2-41d8-bd98-8e2f54834a2d,1183.79,2025-03-09 18:14:44.705086,Bihar,Trusted,Food,mitesh38@hdfcbank,2,0,1,59,0,18
1dcbb02b-5f63-4391-8ddc-b9bebee1089e,22.52,2025-03-09 03:09:51.705086,Udaipur,Trusted,Entertainment,jkalita@hdfcbank,7,16,24,17,1,3
ab2b6fc6-102d-4f32-8520-6eefb0cbdb92,3924.34,2025-03-09 19:21:32.705086,Rajasthan,Trusted,Grocery,anya91@paytm,4,5,5,101,0,19
165f85b7-4e71-4f18-b465-b43e92cbc80b,45.18,2025-03-09 02:15:59.705086,Mirzapur,Trusted,Food,fitanborah@sbi,8,9,24,30,1,2
d74ff7f6-c992-4100-84c2-621de191d12f,7848.74,2025-03-09 13:58:12.705086,Meghalaya,Trusted,Others,patlajeet@axisbank,1,1,4,85,0,13
2263c957-69ef-4875-b353-2e27d0d0d7e3,4942.8,2025-03-09 17:10:27.706104,Assam,Trusted,Grocery,aroraanthony@sbi,4,3,4,84,0,17
e6bdb537-e410-4d3a-9cf0-50f9f4da2ccc,5524.55,2025-03-09 22:41:25.706104,Himachal Pradesh,Untrusted,Healthcare,barkhamore@axisbank,2,3,5,131,0,22
7f14c8e6-51f2-4757-b88b-82bcef8fb9ba,11949.36,2025-03-09 12:42:57.706104,Odisha,Untrusted,Travel,pantamaira@sbi,1,1,4,178,0,12
bfaf3ca9-2d22-4ce9-82d9-765e686afe55,4358.49,2025-03-09 09:20:54.706625,Gujarat,Trusted,Entertainment,varenya54@kotak,4,4,4,75,0,9
6436ec17-3c1d-4b03-a7c8-b59e3861318f,9241.83,2025-03-09 20:17:17.709646,Jharkhand,Trusted,Healthcare,parsaijaya@kotak,3,3,3,177,0,20
3366df48-5860-476d-a9e1-3dbe101a3a2c,2915.61,2025-03-09 13:06:19.709646,Tamil Nadu,Trusted,Food,chowdhuryomisha@kotak,3,2,4,86,0,13
d7076d1c-0172-4afc-b5a8-7e74d8070d48,5751.58,2025-03-09 00:05:43.709646,Hapur,Untrusted,Utilities,barkhaaurora@paytm,10,9,15,22,1,0
77de3147-cbc2-41d5-9129-6651cec065da,5216.12,2025-03-09 01:01:05.709646,Ludhiana,Untrusted,Entertainment,cmanda@yesbank,8,18,31,21,1,1
d2be2ff8-8405-446a-a789-86ae7a713c42,7712.15,2025-03-09 16:29:20.709646,West Bengal,Untrusted,Travel,lkarpe@hdfcbank,2,2,2,45,0,16
6abff02e-b85f-466b-a173-24b5121b8070,2059.19,2025-03-09 20:52:59.709646,Goa,Trusted,Food,oguha@axisbank,3,5,6,61,0,20
7db85664-74ec-40da-8091-3241eb5265f0,4066.42,2025-03-09 08:43:06.709646,Rajasthan,Trusted,Utilities,zehaanbanik@paytm,3,4,5,60,0,8
f312f907-afb0-412b-be0f-eee9c2501c1f,4893.02,2025-03-09 04:24:30.709646,Mango,Trusted,Entertainment,jai34@axisbank,15,9,16,19,1,4
a2a446a4-7d99-4703-8ee6-42f20ab4fc44,3864.66,2025-03-09 08:39:01.709646,Himachal Pradesh,Untrusted,Education,vyasjasmit@kotak,3,0,1,32,0,8
a489b18f-7f0b-4461-926a-11086f7a720c,96019.93,2025-03-09 03:30:30.709646,Malegaon,Trusted,Electronics,gulaticharvi@yesbank,14,11,18,20,1,3
ff328beb-60d5-4cd0-b91b-cf2ccd863ee0,2721.69,2025-03-09 13:36:58.710647,Kerala,Untrusted,Entertainment,mseth@kotak,3,1,4,145,0,13
95039fcb-9f79-40f3-a93b-c7cd6be05ad2,22410.34,2025-03-09 12:22:57.710647,Nagaland,Untrusted,Education,manbir35@paytm,3,5,8,90,0,12
2e5fca9a-e0da-4b03-a368-94636986083c,164.44,2025-03-09 23:25:34.710647,Gudivada,Trusted,Education,gaurangisharaf@axisbank,12,14,21,15,1,23
54548cc4-2bfc-4dac-ace3-0a7c7c2ec670,8283.32,2025-03-09 04:50:09.710647,Nizamabad,Untrusted,Utilities,watika42@hdfcbank,6,19,26,13,1,4
520bf020-6486-453f-9240-5c035296d69e,4951.94,2025-03-09 02:44:48.710647,Dhule,Untrusted,Grocery,hdara@sbi,10,20,28,15,1,2
d9bfc913-e855-4e2a-97b3-2575d6c4447c,51196.34,2025-03-09 00:01:05.710647,Nangloi Jat,Untrusted,Education,sathvikpall@kotak,10,16,27,16,1,0
6cf2b838-7b14-4db1-a598-81fb38298105,2989.92,2025-03-09 08:31:54.710647,Jharkhand,Trusted,Fashion,iramachandran@hdfcbank,2,3,3,124,0,8
c454e7fe-920f-4b09-b04c-b0442bf11806,7845.35,2025-03-09 18:01:09.710647,Karnataka,Trusted,Healthcare,annetara@paytm,1,3,6,148,0,18
500f5359-623d-4647-bb24-35e5ac07b6a5,700.41,2025-03-09 14:25:44.710647,Sikkim,Trusted,Healthcare,nehabhatt@paytm,1,3,4,92,0,14
e3d75db2-b938-4dbe-be69-2070e08d94f0,18.38,2025-03-09 03:19:20.710647,Gudivada,Trusted,Grocery,krishnapanchal@kotak,6,14,25,3,1,3
06a350e3-5156-45a5-bfa3-eb9fb4cd06e0,8837.51,2025-03-09 03:37:18.710647,Siwan,Trusted,Grocery,janimason@yesbank,6,16,24,0,1,3
021e4b9f-7d00-42d9-a191-07c564632321,4101.64,2025-03-09 14:22:50.710647,Uttarakhand,Untrusted,Grocery,joshitristan@axisbank,1,1,4,129,0,14
605da9cb-dab6-4e28-bd03-1420a0e2b0c2,17530.78,2025-03-09 03:18:54.710647,Guwahati,Trusted,Healthcare,osha04@icici,12,17,30,18,1,3
82db3bab-036f-44f2-ae54-c1d534e59c9d,34663.33,2025-03-09 16:43:37.711646,Andhra Pradesh,Trusted,Electronics,anitaparmar@kotak,2,3,6,56,0,16
1c2710f1-19fa-4411-970b-df2edeb8d226,16365.17,2025-03-09 18:54:28.711646,Uttarakhand,Untrusted,Travel,zashil58@icici,2,3,3,193,0,18
024bdf9b-2a72-467b-a134-7f25280646af,12120.33,2025-03-09 23:12:40.711646,Ballia,Untrusted,Fashion,iryadada@paytm,5,17,26,17,1,23
326519c8-9604-4154-9997-620d518b21e7,39.32,2025-03-09 02:29:05.711646,Naihati,Untrusted,Food,yedwin@axisbank,10,8,23,1,1,2
85a9fad5-c110-44fd-81b8-266233432b08,5639.28,2025-03-09 04:32:04.711646,Morbi,Trusted,Food,poojasengupta@yesbank,12,12,24,28,1,4
56afe970-1d96-4642-b93e-58b6d32d36b3,3107.45,2025-03-09 15:58:02.711646,Madhya Pradesh,Trusted,Grocery,sodhilavanya@yesbank,4,0,2,109,0,15
776efbbf-1454-4652-a076-dc9577ed509e,211.93,2025-03-09 04:34:44.711646,Srikakulam,Trusted,Education,qarin59@kotak,13,19,31,18,1,4
2ad73122-5d03-408a-abd1-68e86c21723d,11.4,2025-03-09 04:20:04.711646,Guna,Trusted,Others,bpillay@yesbank,5,18,29,0,1,4
891b723c-104b-4ee5-aa2d-e8d23a18d1b7,56748.11,2025-03-09 00:28:44.711646,Dhule,Untrusted,Electronics,lipikabala@hdfcbank,7,17,26,13,1,0
691b1cef-f283-4bdd-9e7c-78ad9ea31113,1747.18,2025-03-09 10:01:26.711646,Karnataka,Trusted,Food,chandreshsathe@paytm,3,5,7,32,0,10
8b844c12-62e1-4c2d-ab5f-4efd0f277c57,2902.98,2025-03-09 18:40:24.711646,Mizoram,Untrusted,Others,zprabhakar@paytm,2,5,8,123,0,18
3c7ab2dc-08c5-4c6a-9c54-03bb1a881ed6,52.43,2025-03-09 03:03:07.711646,Thane,Trusted,Healthcare,bpathak@axisbank,11,17,27,6,1,3
a86c8ba8-e053-4b8f-b93c-5dce5e16ecef,2828.03,2025-03-09 12:18:22.711646,Telangana,Trusted,Entertainment,atwalvasatika@icici,1,3,6,196,0,12
22fd522c-f636-496f-9430-e59af6933c4c,17321.67,2025-03-09 04:48:54.711646,Ajmer,Trusted,Travel,ckala@icici,5,10,23,6,1,4
a53c5676-c022-4d8a-aa4e-9bc39216a0e4,7285.5,2025-03-09 02:11:28.712635,Ujjain,Untrusted,Grocery,reyansh19@sbi,5,14,26,7,1,2
ecee91b9-8b48-445e-b13f-00c175bea3ae,29901.41,2025-03-09 03:17:05.712635,Phusro,Trusted,Healthcare,catwal@hdfcbank,10,11,20,11,1,3
01598305-0dcd-4075-b7e5-c6f912ad1ced,74550.88,2025-03-09 03:11:32.712635,Naihati,Trusted,Electronics,vincent35@paytm,14,18,25,9,1,3
ca638a54-5851-4693-a1e9-0faa78f20ad4,14380.88,2025-03-09 16:10:40.712635,West Bengal,Trusted,Electronics,bimala50@paytm,3,5,5,170,0,16
3900b0db-dfb3-4e1f-a34a-9a1f7ddd08fa,93.07,2025-03-09 00:29:56.712635,Pune,Untrusted,Entertainment,andrahemang@sbi,13,12,26,1,1,0
3cdd26cc-ecfc-4248-a7b1-c00d80e924d0,6191.79,2025-03-09 18:44:32.712635,Kerala,Untrusted,Education,vaishnavi81@hdfcbank,1,5,6,57,0,18
ce4ef724-7eea-4520-b74f-f81ba9c94930,729.2,2025-03-09 15:47:53.712635,Chhattisgarh,Trusted,Utilities,harrisonsahota@axisbank,4,3,3,47,0,15
1e2c132c-69ad-48fe-8d9f-fa488ef97b35,51471.29,2025-03-09 01:37:02.712635,Dehradun,Trusted,Electronics,hritikramakrishnan@yesbank,11,19,25,30,1,1
3170d812-d3c1-49db-a960-7c22596cb4ca,1878.45,2025-03-09 22:45:10.712635,Maharashtra,Trusted,Grocery,jackson39@icici,4,1,4,144,0,22
fd81e396-52f5-4b8c-a266-f142a13f1ee9,3935.21,2025-03-09 09:25:55.712635,Tamil Nadu,Trusted,Electronics,bchhabra@sbi,3,5,5,146,0,9
45ac1edd-82b6-4326-93b2-9fb2e5475b2a,28763.17,2025-03-09 03:59:38.712635,Moradabad,Trusted,Travel,wgoyal@hdfcbank,5,13,28,26,1,3
62062486-5911-4a45-9dca-95702482d443,8040.44,2025-03-09 18:37:50.712635,Telangana,Trusted,Others,santnathaniel@yesbank,2,0,1,130,0,18
f77f8375-18ea-458d-8547-5356dbee86ed,30294.44,2025-03-09 11:02:52.712635,Kerala,Trusted,Education,ekantika68@paytm,2,3,5,79,0,11
09d81c28-7b42-4b4e-817d-a002c34a12a2,5049.31,2025-03-09 04:35:43.713634,Jabalpur,Trusted,Food,rudra91@paytm,15,11,19,6,1,4
6bf2a2f2-3187-4852-b8ca-1c4b17c4dfb3,2431.04,2025-03-09 10:10:14.713634,Jharkhand,Trusted,Utilities,sneha08@hdfcbank,1,5,8,150,0,10
a444db02-3d84-40f1-a1b9-8b1fc7415993,425.34,2025-03-09 03:57:11.713634,Ahmednagar,Trusted,Electronics,samar80@kotak,9,17,26,18,1,3
2565c528-6ddb-4201-846a-8b6138d729d5,59827.15,2025-03-09 03:08:47.713634,Bellary,Untrusted,Education,jagattandon@paytm,13,11,25,14,1,3
6d162192-4f63-4d42-973d-d889dc62cfbf,14135.03,2025-03-09 19:54:05.713634,Meghalaya,Trusted,Travel,sanyabir@axisbank,3,1,2,69,0,19
a7a75333-fb9e-4b3b-8223-6e2a5bd43daf,550.42,2025-03-09 21:24:05.713634,Tripura,Trusted,Food,anamika85@sbi,1,3,3,67,0,21
5cb005c8-3dd4-488d-8360-04c25c5f170b,4096.87,2025-03-09 18:27:24.713634,Himachal Pradesh,Trusted,Education,chandran41@axisbank,2,3,4,82,0,18
b672cb3f-85ac-4d6c-bf4c-d180dd0eda06,15337.09,2025-03-09 00:47:28.713634,Kumbakonam,Trusted,Fashion,garaqarin@kotak,14,9,14,15,1,0
f32025f0-f942-492c-aeea-c88cf7122cbf,96990.78,2025-03-09 01:59:13.713634,Sambhal,Untrusted,Education,max15@axisbank,14,13,27,13,1,1
6591c285-8601-44ab-97e8-6b7a7fc9b541,5451.44,2025-03-09 02:46:31.713634,Bareilly,Trusted,Utilities,bassiijaya@yesbank,15,20,28,7,1,2
6adf21dd-db05-4472-a0cb-7c9915645f60,831.02,2025-03-09 14:45:02.713634,Arunachal Pradesh,Untrusted,Food,odikashah@paytm,2,1,3,109,0,14
e3e61976-e0b4-41a6-9d57-6f24c69a6dd4,5145.92,2025-03-09 00:20:19.713634,Satara,Untrusted,Entertainment,bachittargade@icici,13,13,25,8,1,0
5a0c2c8a-3bd2-4cd4-b894-1f4c3bd665ac,15002.39,2025-03-09 15:21:23.713634,Odisha,Untrusted,Travel,ojas89@icici,4,3,6,166,0,15
cb0949bb-115b-4fa1-9e28-923e90a1bef4,268.06,2025-03-09 03:33:55.715660,Mango,Trusted,Electronics,vedantgrover@hdfcbank,14,9,23,8,1,3
f22c4686-8de8-43a8-a9ab-f2ad4bd7fe8a,19584.38,2025-03-09 10:35:24.718746,Odisha,Trusted,Travel,daksha52@hdfcbank,1,2,5,196,0,10
0cb6464d-7fcb-479b-96cb-8235b0760bac,3949.07,2025-03-09 17:40:30.718746,Nagaland,Trusted,Others,bobalpanini@sbi,2,5,5,32,0,17
2e48c499-d72d-40c1-a6b7-3cc7f27b18a9,2872.56,2025-03-09 17:01:57.718746,Tripura,Untrusted,Healthcare,mishratanvi@axisbank,3,5,7,35,0,17
12503a11-0e65-4142-a2d0-c73a66e073b3,17411.14,2025-03-09 23:11:35.718746,Hapur,Trusted,Healthcare,charan86@yesbank,12,11,23,3,1,23
fef3302e-577a-436b-9f2c-b76c5d03fe33,196.56,2025-03-09 01:41:22.720647,Aurangabad,Untrusted,Travel,sodhimadhavi@yesbank,14,9,19,27,1,1
c21725ee-97ab-4604-93a1-3171099eadd7,448.9,2025-03-09 08:36:32.720647,Gujarat,Trusted,Utilities,mbir@yesbank,3,4,6,162,0,8
15e77b0b-52ae-4d90-8d4d-bbffcac00724,7276.19,2025-03-09 09:00:43.720647,Andhra Pradesh,Trusted,Travel,zaidsom@hdfcbank,1,1,3,100,0,9
dd52922c-db04-4df9-aead-89008d76d009,4639.82,2025-03-09 09:50:28.720647,Goa,Trusted,Others,hiteshhayre@paytm,2,5,7,40,0,9
0d8c2cb5-9446-4494-a95d-a6cfedd69850,4248.45,2025-03-09 09:55:57.720647,Haryana,Trusted,Entertainment,kbhavsar@sbi,4,2,2,81,0,9
8556d442-3edb-42c1-8735-0afc1b6dcf2f,74.13,2025-03-09 23:49:47.720647,Sri Ganganagar,Trusted,Healthcare,matthewshetty@paytm,9,16,23,9,1,23
5e57c1a1-3058-40d2-94db-dcdc64b8a1a0,25302.51,2025-03-09 03:49:02.720647,Khandwa,Trusted,Healthcare,balendra06@sbi,5,13,20,16,1,3
463635b7-9674-48ed-a2df-c2a64c619bb5,12935.68,2025-03-09 12:07:56.720647,Haryana,Trusted,Travel,anjali33@icici,2,2,4,186,0,12
8ce8e94e-c307-48e2-beef-8e95cf1e3839,7179.22,2025-03-09 10:23:56.721646,Andhra Pradesh,Trusted,Others,ichakraborty@yesbank,1,2,4,133,0,10
b217075d-46c7-452a-a595-cd0178af25d0,130.06,2025-03-09 19:58:34.721646,Punjab,Untrusted,Food,kotharihitesh@icici,1,2,5,114,0,19
684fcd8a-05e7-4455-b27b-376ddf9bf6c0,1492.35,2025-03-09 16:59:51.721646,Andhra Pradesh,Trusted,Utilities,vbath@yesbank,4,1,1,170,0,16
8d9364e6-81d3-49c9-a5f1-738fa9c092f9,12387.05,2025-03-09 01:44:00.722631,Hindupur,Untrusted,Others,soniturvi@icici,12,18,27,27,1,1
cad3eb75-3bcc-490c-b5bc-d3fc3268e98e,4694.79,2025-03-09 15:13:41.722631,Nagaland,Trusted,Fashion,wbajwa@axisbank,2,5,7,68,0,15
51de9d4c-c489-4133-a1c8-499fde54cbec,7514.95,2025-03-09 17:59:12.722631,Goa,Untrusted,Others,karnikteerth@yesbank,1,4,5,61,0,17
b7034c4b-f09b-454b-90d7-4c17206bc9b2,1642.61,2025-03-09 20:49:34.723648,Meghalaya,Untrusted,Entertainment,alkagour@sbi,1,1,4,128,0,20
0f6be4b0-bc4b-4a2e-afd8-8786cd3bafa4,19256.3,2025-03-09 23:25:39.723648,Mirzapur,Trusted,Others,usagar@hdfcbank,11,20,33,0,1,23
4f3ab645-cece-456a-9163-7ec328e1b033,12926.04,2025-03-09 12:47:15.723648,Andhra Pradesh,Untrusted,Travel,watika47@sbi,4,2,3,115,0,12
732c554d-899a-483d-8c99-e5dece6cf181,45092.86,2025-03-09 03:34:27.724635,Ambarnath,Trusted,Education,falak55@icici,5,10,19,13,1,3
eb02221f-1c0b-4f96-9f65-847c16687d01,13209.27,2025-03-09 04:47:57.724635,Hapur,Trusted,Healthcare,christopherbatta@sbi,9,9,19,6,1,4
087682c5-a49e-49f5-9cb0-f2ca9465c46c,7386.16,2025-03-09 12:57:45.724635,Chhattisgarh,Trusted,Healthcare,bimala33@yesbank,4,4,5,104,0,12
1fa7c47a-8e09-4649-8490-6f91ff745d1d,15.08,2025-03-09 01:48:21.724635,Indore,Untrusted,Utilities,jthakkar@icici,7,16,22,30,1,1
bea4fc86-effb-410e-92a7-cca6e6af7b7e,5314.76,2025-03-09 01:04:29.725631,Gorakhpur,Trusted,Food,irya85@paytm,9,11,22,14,1,1
60dd4f3b-f46d-456b-b980-bd2c9883e28c,10191.39,2025-03-09 13:31:14.725631,Sikkim,Trusted,Healthcare,yashica49@kotak,1,5,5,103,0,13
eadab1ec-5573-438d-9953-19b260825c7b,15802.64,2025-03-09 09:04:28.725631,Telangana,Trusted,Electronics,omharish@kotak,1,2,4,40,0,9
3544b2fc-e0a7-49b5-9ec1-58d19b586ab2,13250.67,2025-03-09 03:27:53.725631,Sasaram,Trusted,Others,lajita60@icici,5,18,24,18,1,3
