amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
7869.07,0,2025-01-04 12:13:25,Kerala,Trusted,Others,ayadav@paytm,2,3,2,143
8087.34,0,2025-02-02 23:42:06,Jharkhand,Trusted,Electronics,shankerfaqid@kotak,2,0,5,537
3496.34,0,2025-01-03 23:08:14,Meghalaya,Trusted,Grocery,rehaanbarad@paytm,1,3,3,988
1873.13,0,2025-01-20 05:35:35,Kerala,Trusted,Electronics,munshirushil@axisbank,1,1,5,388
371.88,0,2025-03-04 20:18:13,Madhya Pradesh,Trusted,Fashion,bahadurjitram@axisbank,2,0,5,123
6263.95,0,2025-01-18 14:46:41,Haryana,Trusted,Grocery,raaginimuni@axisbank,3,3,11,946
2397.81,0,2025-02-09 14:30:55,Arunachal Pradesh,Trusted,Electronics,mugdha48@kotak,3,0,6,177
7822.32,0,2025-02-04 16:04:47,Mizoram,Trusted,Electronics,robert33@yesbank,3,1,3,201
6179.37,0,2025-01-31 11:14:18,Sikkim,Trusted,Grocery,fsampath@hdfcbank,2,0,3,359
4176.89,1,2025-02-18 05:54:44,Bhagalpur,Untrusted,Electronics,maanasmurthy@hdfcbank,9,16,18,50
4306.12,0,2025-01-30 19:51:21,Haryana,Trusted,Travel,maya40@yesbank,3,3,8,49
143.05,0,2025-01-03 14:09:08,Jharkhand,Trusted,Faehion,niteshrattan@hdfcbank,1,4,7,90
1027.64,0,2025-02-08 11:51:36,Himachal Pradesh,Trusted,Electronics,warjaskohli@hdfcbank,2,1,4,916
3307.07,0,2025-03-14 11:09:33,Bihar,Trusted,Food,gmisra@icici,2,3,7,111
9855.33,0,2025-01-09 07:30:13,Telangana,Trusted,Electronics,caurora@kotak,2,0,4,538
6922.72,0,2025-02-22 03:34:50,Uttar Pradesh,Trusted,Grocery,ddeshpande@sbi,3,3,10,298
6096.48,1,2025-02-21 04:07:27,Secunderabad,Untrusted,Grocery,dhari@sbi,10,8,12,43
7568.89,0,2025-02-27 19:54:47,Tamil Nadu,Trusted,Others,jack63@axisbank,2,3,8,921
3494.17,0,2025-01-13 12:32:59,Odisha,Trusted,Fopd,subramaniammekhala@kotak,3,0,6,214
1109.32,0,2025-02-20 11:34:18,Kerala,Trusted,Fashion,lbadal@kotak,2,3,11,358
855.99,0,2025-02-13 15:31:35,Arunachal Pradesh,Trusted,Electronics,gavindate@kotak,3,5,9,16
1117.62,0,2025-01-30 02:50:06,Chhattisgarh,Trusted,Fashion,pshetty@kotak,1,3,8,428
8949.45,0,2025-03-14 09:41:26,Chhattisgarh,Trusted,Grocery,ayushwali@yesbank,1,4,15,350
6920.17,0,2025-03-03 08:05:07,Punjab,Trusted,Electronics,randhawasaumya@sbi,3,1,12,871
4464.91,0,2025-03-14 17:43:45,Uttarakhand,Trusted,Grocery,tdevi@icici,1,1,1,749
5297.62,0,2025-01-20 08:51:26,Manipur,Trusted,Fashion,ubika12@hdfcbank,2,4,12,101
2184.37,1,2025-01-21 04:45:58,Gopalpur,Trusted,Food,mitterekaja@hdfcbank,5,15,26,2
6454.34,0,2025-01-16 08:24:53,Andhra Pradesh,Trusted,Fashion,mrastogi@yesbank,2,4,11,404
221.65,0,2025-03-07 02:18:26,Tripura,Trusted,Grocery,aryaekavir@yesbank,1,4,4,326
4688.16,0,2025-03-12 01:11:53,West Bengal,Trusted,Travel,divya26@axisbank,1,0,0,105
6367.34,0,2025-02-26 16:02:46,Madhya Pradesh,Trusted,Grocery,duttsneha@kotak,2,5,11,558
10284.96,0,2025-03-14 16:02:02,Karnataka,Trusted,Food,jkaran@yesbank,3,5,13,784
1472.45,0,2025-02-13 20:56:24,Goa,Trusted,Food,etaswamy@kotak,2,4,9,783
4776.47,0,2025-03-13 22:06:13,Uttarakhand,Trusted,Electronics,bkonda@kotak,1,3,7,835
6477.19,0,2025-01-23 09:01:18,Bihar,Trusted,Electronics,kavyabatta@kotak,2,3,9,429
7677.22,0,2025-03-06 11:01:20,Maharashtra,Trusted,Food,raaginibrar@hdfcbank,1,0,4,864
690.8470000000001,0,2025-02-05 12:59:06,Jharkhand,Trusted,Fashion,acharyaindira@paytm,2,1,10,427
8008.45,0,2025-02-23 23:09:21,Meghalaya,Trusted,Food,kuruvillarehaan@sbi,1,2,8,817
9662.57,0,2025-01-11 23:18:17,Tamil Nadu,Trusted,Travel,gaurikabhat@paytm,1,4,8,775
7728.81,0,2025-02-10 02:59:53,Odisha,Trusted,Fashion,yastimadan@paytm,1,1,4,891
8118.65,0,2025-01-20 08:39:02,Haryana,Trusted,Travel,keernachiket@yesbank,3,4,4,911
2263.12,0,2025-01-27 05:39:36,Uttarakhand,Trusted,Others,gopal08@yesbank,3,1,3,198
9014.02,0,2025-02-16 02:18:54,Madhya Pradesh,Trusted,Electronics,avidalal@kotak,1,2,6,558
3033.98,0,2025-03-16 07:17:44,Telangana,Trusted,Food,david54@icici,3,3,6,446
3351.53,0,2025-01-20 17:49:14,Goa,Trusted,Food,bahadurjitdar@sbi,2,5,11,337
6348.12,1,2025-01-27 07:37:55,Imphal,Trusted,Travel,wazir24@yesbank,7,15,17,21
7323.07,0,2025-01-31 08:54:23,Jharkhand,Trusted,Travel,achatterjee@yesbank,2,1,7,362
3949.34,0,2025-02-04 09:54:31,West Bengal,Trusted,Fashion,zmand@axisbank,1,1,11,862
5066.2,0,2025-01-07 16:34:17,West Bengal,Trusted,Electronics,anthonyparmer@axisbank,3,4,12,867
8835.03,0,2025-03-08 12:15:49,Goa,Trusted,Travel,dalaja87@hdfcbank,3,5,7,932
8405.64,0,2025-02-28 03:59:48,Haryana,Trusted,Electronics,pbhra@axisbank,1,1,4,813
8287.81,0,2025-01-23 19:25:40,Sikkim,Trusted,Food,chaudrykashvi@axisbank,3,0,0,783
1445.68,0,2025-03-15 19:51:06,Jharkhand,Trusted,Food,sarthakthaker@yesbank,1,1,3,84
6169.69,0,2025-01-30 08:40:37,Nagaland,Trusted,Electronics,lgera@paytm,2,5,5,276
7829.13,0,2025-01-27 09:17:41,Jharkhand,Trusted,Travel,jhaverivasudha@sbi,2,5,4,992
63.77,1,2025-03-08 09:05:10,Rourkela,Trusted,Fashion,duttgopal@kotak,5,15,16,59
6170.53,0,2025-02-08 13:51:52,Bihar,Trusted,Travel,darikaoza@kotak,1,0,10,698
3586.25,0,2025-02-22 14:35:40,Madhya Pradesh,Trusted,Travel,logankadakia@sbi,1,5,11,796
4428.65,0,2025-03-10 07:38:40,Telangana,Trusted,Others,oupadhyay@icici,2,4,3,1027
4282.56,0,2025-02-15 00:40:03,Punjab,Trusted,Travel,lopalall@kotak,3,5,5,700
1845.72,0,2025-01-23 03:34:13,Karnataka,Trusted,Food,harshbalay@paytm,1,0,8,756
5144.37,0,2025-01-02 07:37:19,Telangana,Trusted,Travel,sjani@paytm,2,1,5,514
38568.200000000004,0,2025-02-22 14:11:47,Arunachal Pradesh,Trusted,Food,aamble@icici,2,4,6,185
865.82,0,2025-02-08 02:33:24,Haryana,Trusted,Food,robert32@kotak,2,1,2,762
6826.88,0,2025-02-25 08:02:36,Tamil Nadu,Trusted,Electronics,samarthpau@kotak,3,4,7,641
6786.97,0,2025-03-15 23:57:59,Tripura,Trusted,Electronics,fdeol@hdfcbank,3,0,7,2
7203.58,0,2025-02-21 17:27:47,Manipur,Trusted,Travel,suriishita@paytm,3,3,9,901
4937.65,0,2025-03-12 12:29:15,Sikkim,Trusted,Fashion,talwarchatresh@hdfcbank,1,2,2,325
9902.32,0,2025-01-07 15:41:46,Meghalaya,Trusted,Electronics,aishanibalasubramanian@hdfcbank,1,2,1,417
1064.81,0,2025-01-04 18:48:12,Telangana,Trusted,Travel,mpalan@kotak,1,3,14,135
2680.79,0,2025-03-10 05:38:01,Rajasthan,Trusted,Food,bmitter@hdfcbank,2,5,14,6
8651.3,0,2025-02-17 00:11:07,Madhya Pradesh,Trusted,Fashion,chadaowen@kotak,1,1,3,674
4120.42,0,2025-01-04 19:52:17,Uttar Pradesh,Trusted,Others,gjayar@icici,1,2,8,311
6370.55,0,2025-01-01 09:47:33,Kerala,Trusted,Grocery,chaudharyonveer@kotak,2,1,6,338
3251.55,0,2025-03-05 19:56:44,Karnataka,Trusted,Grocery,cagate@sbi,1,6,11,190
4591.83,0,2025-01-18 18:51:34,Assam,Trusted,Travel,enagi@icici,2,4,8,274
652.9,0,2025-02-17 08:30:12,Uttarakhand,Trusted,Food,devansh02@paytm,3,0,0,70
7160.96,0,2025-03-10 22:45:52,Bihar,Trusted,Travel,thakersaanvi@icici,2,0,10,225
9280.97,0,2025-03-16 12:50:39,Nagaland,Trusted,Others,wsachar@paytm,3,5,7,220
4179.68,0,2025-02-07 13:37:17,Nagaland,Trusted,Others,radhikadyal@yesbank,3,3,3,129
6990.86,0,2025-01-17 21:20:08,Haryana,Trusted,Others,vmittal@yesbank,1,1,4,818
1181.84,0,2025-03-10 20:59:35,Bihar,Trusted,Travel,jagat10@axisbank,2,4,7,881
2481.97,0,2025-02-23 16:24:06,Nagaland,Trusted,Food,perisudiksha@icici,1,2,6,230
1901.87,0,2025-02-04 20:39:33,Mizoram,Trusted,Grocery,janaki82@kotak,1,1,5,679
8250.93,0,2025-02-17 08:14:59,Madhya Pradesh,Trusted,Grocery,atharv73@kotak,2,1,4,103
3783.63,0,2025-01-03 12:20:20,Tamil Nadu,Trusted,Food,mason66@yesbank,1,4,6,630
6823.49,0,2025-03-01 10:37:45,Meghalaya,Trusted,Grocery,veersankaran@yesbank,2,6,4,369
5130.6,0,2025-01-15 17:16:26,Arunachal Pradesh,Trusted,Food,zyohannan@kotak,3,1,2,435
873.94,0,2025-01-20 12:55:15,Andhra Pradesh,Trusted,Fashion,dalajabhasin@axisbank,2,5,14,228
832.6,0,2025-03-04 03:07:39,Telangana,Trusted,Others,wkant@sbi,1,0,9,699
3045.09,1,2025-03-06 02:34:11,Thrissur,Trusted,Food,bhagatoeshi@kotak,1,19,25,22
5302.75,0,2025-01-29 23:13:10,Karnataka,Trusted,Fpshion,pranitsekhon@kotak,3,3,5,914
4037.31,0,2025-02-27 13:10:55,Tripura,Trusted,Travel,yjain@icici,2,3,8,749
7942.74,0,2025-01-27 04:55:08,Uttarakhand,Trusted,Grocery,naidushaurya@sbi,1,5,12,486
6685.35,1,2025-02-13 23:21:13,Jamnagar,Untrusted,Fashion,manthantiwari@sbi,7,9,14,17
5444.47,0,2025-01-16 05:53:10,Andhra Pradesh,Trusted,Food,charlesramachandran@paytm,3,4,5,690
8848.03,0,2025-02-01 15:21:57,Maharashtra,Trusted,Others,tapte@yesbank,1,0,6,294
9143.89,0,2025-03-04 17:35:53,Jharkhand,Trusted,Fashion,rsrivastava@icici,2,0,7,291
7788.94,0,2025-01-17 14:19:02,Kerala,Trusted,Travel,vprashad@sbi,2,3,10,135
1310.11,0,2025-03-15 16:26:28,Tripura,Trusted,Fashion,zaitra06@kotak,3,3,12,900
9711.43,0,2025-02-02 20:03:35,Assam,Trusted,Food,warhibaria@hdfcbank,3,4,7,349
205.808,0,2025-01-06 15:27:29,Rajasthan,Trusted,Electronics,benjamindate@hdfcbank,2,4,10,28
7032.18,0,2025-01-01 16:12:44,Andhra Pradesh,Trusted,Grocery,zchhabra@axisbank,1,1,7,276
4452.45,0,2025-02-05 16:17:02,Gujarat,Trusted,Travel,hwali@paytv,2,0,3,810
1947.28,0,2025-02-16 03:13:06,Himachal Pradesh,Trusted,Grocery,nzachariah@hdfcrank,1,6,11,580
8582.03,0,2025-02-05 04:46:27,Madhya Pradesh,Trusted,Others,ryanparmar@icici,1,5,9,801
746.4,0,2025-01-26 13:57:54,Assam,Trusted,Fashion,sanaya72@paytm,2,1,2,736
506.88,0,2025-01-13 22:03:37,Chhattisgarh,Trusted,Grocery,dalaja97@kotak,1,0,0,532
419.141,0,2025-01-24 08:45:05,Rajasthan,Trusted,qrocery,golapavani@kotak,2,5,12,693
1797.39,0,2025-02-09 00:00:51,Goa,Trusted,Electronics,sarya@icici,1,3,11,534
601.08,0,2025-02-06 21:28:30,Uttarakhand,Trusted,Food,raghavkala@paytm,1,5,13,920
519.15,0,2025-01-24 10:01:14,Arunachal Pradesh,Trusted,Travel,revasharma@hdfcbank,3,5,7,950
5411.07,0,2025-02-16 19:21:44,Madhya Pradesh,Trusted,Travel,hardiksrinivas@hdfcbank,3,4,9,919
1493.89,0,2025-02-21 01:56:24,Telangana,Trusted,Others,qchokshi@kotak,2,3,11,319
4240.49,0,2025-01-27 05:41:21,Maharashtra,Trusted,Fashion,sarkarnetra@kotak,3,2,6,755
3042.96,0,2025-02-18 08:42:55,Punjab,Trusted,Food,ekarajsoman@yesbank,1,3,1,96
9020.9,0,2025-02-24 14:46:13,Mizoram,Trusted,Electronics,bnaidu@axisbank,2,4,6,120
5787.38,0,2025-03-17 12:22:56,Himachal Pradesh,Trusted,Fashion,eiravatibhatti@yesbank,1,4,13,804
7399.35,0,2025-01-25 03:16:07,Odisha,Trusted,Electronics,andrewandra@icici,1,5,15,293
7290.95,0,2025-03-01 03:05:43,Goa,Trusted,Electronics,hbhatt@axisbank,3,3,7,424
301.06,0,2025-01-01 07:24:16,Odisha,Trusted,Food,krish30@icici,1,0,2,868
7708.79,0,2025-03-07 05:17:50,Nagaland,Trusted,Grocery,bhatnagaredhitha@axisbank,2,2,1,581
3108.14,0,2025-02-23 19:28:48,Punjab,Trusted,Travel,rgokhale@yesbank,2,6,14,131
9173.46,0,2025-01-02 20:33:19,Chhattisgarh,Trusted,Fashion,chakradev32@paytm,2,4,4,770
9406.53,0,2025-01-03 14:19:19,Telangana,Trusted,Food,ikshita45@hdfcbank,1,1,6,535
37.29,0,2025-03-05 04:02:56,Madhya Pradesh,Trusted,Others,yug24@yesbank,1,0,5,19
6140.72,0,2025-02-07 20:53:28,Kerala,Trusted,Travel,umall@yesbank,3,2,3,119
6521.64,0,2025-01-16 22:02:22,Punjab,Trusted,Fashion,jhalak06@sbi,3,1,10,443
958.57,0,2025-01-31 08:02:06,Manipur,Trusted,Electronics,tgoda@yesbank,3,4,6,273
1898.85,0,2025-02-10 06:14:42,Karnataka,Trusted,Fashion,balakrishnanarya@yzsbank,2,6,6,389
5506.44,0,2025-01-09 16:07:27,Bihar,Trusted,Electronics,nilima80@axisbank,3,2,1,666
3258.99,0,2025-03-12 12:46:27,Uttarakhand,Trusted,Fashion,kandabahadurjit@yesbank,2,4,7,436
5979.32,0,2025-02-06 17:51:35,Maharashtra,Trusted,Grocery,akshay70@hdfcbank,3,2,4,443
1149.82,0,2025-03-05 02:35:24,Gujarat,Trusted,Travel,rishimishra@sbi,1,1,11,563
6811.23,0,2025-02-01 20:22:51,Maharashtra,Trusted,Grocery,gaurikapandit@sbi,1,1,11,710
1866.04,0,2025-03-14 06:57:14,Tamil Nadu,Trusted,Electronics,chaudharidevika@sbi,2,1,11,563
8946.51,0,2025-03-12 16:12:25,Rajasthan,Trusted,Food,bhavikaguha@hdfcbank,1,1,7,1005
848.29,0,2025-02-24 14:28:05,Jharkhand,Trusted,Grocery,ishaan58@yesbank,2,0,8,565
7562.76,0,2025-01-18 11:58:43,Assam,Trusted,Food,ekanibedi@axisbank,3,3,9,340
7274.56,0,2025-01-14 07:10:19,Gujarat,Trusted,Travel,gopalmitali@hdfcbank,1,5,13,150
4237.95,0,2025-03-05 06:53:55,Assam,Trusted,Food,butalafinn@sbi,2,1,6,644
762.04,0,2025-03-14 04:23:40,Odisha,Trusted,Fashion,kannanmadhavi@yesbank,2,1,1,570
5698.92,0,2025-03-04 09:42:20,West Bengal,Trusted,Food,nnanda@sbi,2,5,12,843
9683.21,0,2025-01-07 15:10:35,Chhattisgarh,Trusted,Others,zkara@paytm,2,0,0,287
4164.05,0,2025-03-05 19:48:59,Haryana,Trusted,Electronics,wriddhish57@hdfcbank,3,3,10,729
2514.35,0,2025-01-05 07:39:19,Manipur,Trusted,Fashion,arunima06@axisbank,3,3,10,1000
8718.64,0,2025-02-11 00:16:44,Odisha,Trusted,Grocery,abhimanyu41@yesbank,2,6,14,835
9449.13,0,2025-03-04 19:36:51,Andhra Pradesh,Trusted,Electronics,ronithpau@yesbank,2,1,8,836
1320.47,0,2025-01-22 18:41:44,Karnataka,Trusted,Food,memonranveer@kotak,1,0,2,482
873.57,0,2025-03-06 23:08:23,Manipur,Trusted,Travel,gandhipratyush@paytm,2,1,4,917
4371.5,0,2025-01-03 09:52:40,Arunachal Pradesh,Trusted,Food,daminikata@sbi,2,0,0,650
8938.12,0,2025-02-08 12:19:21,Nagaland,Trusted,Others,raksha13@yesbank,1,0,2,258
2344.31,1,2025-01-24 00:56:34,Gorakhpur,Untrusted,Electronics,pdubey@yesbank,1,7,8,46
1467.92,1,2025-01-21 11:44:24,Nandyal,Trusted,Food,omishahalder@paytm,8,17,26,33
2848.61,0,2025-02-05 05:40:58,Chhattisgarh,Trusted,Fashion,duiarbalendra@paytm,1,5,10,944
7561.18,0,2025-03-14 02:05:10,Sikkim,Trusted,Food,kantumang@axisbank,1,4,8,170
4000.25,0,2025-03-08 05:05:05,West Bengal,Trusted,Fashion,vinayasule@icici,1,5,6,229
1947.84,0,2025-01-14 23:07:37,Assam,Trusted,Fashion,vinayadave@hdfcbank,1,4,7,712
5523.57,0,2025-02-10 23:57:12,Nagaland,Trusted,Food,iyengarfrederick@icici,2,2,4,438
3777.89,0,2025-01-11 14:22:13,Gujarat,Trusted,Food,sramachandran@kotak,2,2,10,557
301.82,0,2025-01-30 15:32:27,Gujarat,Trusted,Grocery,saumya16@axisbank,2,1,9,35
3768.77,0,2025-01-02 12:13:20,Haryana,Trusted,Fvod,ojasverma@hdfcbank,1,3,12,370
2736.56,1,2025-02-12 06:00:49,Bhalswa Jahangir Pur,Trusted,Electronics,daminioza@yesbank,4,19,19,61
600.77,0,2025-02-19 09:17:33,Punjab,Trusted,Grocery,mistryrudra@hdfcbank,1,0,1,750
8114.69,0,2025-03-13 14:38:24,Madhya Pradesh,Trusted,Food,ptaneja@icici,2,0,4,165
9718.58,0,2025-02-02 03:36:45,Karnataka,Trusted,Food,balvangarde@kotak,1,0,4,727
9359.56,0,2025-02-14 02:23:32,Mizoram,Trusted,Travel,lguha@yesbank,3,4,12,869
10486.11,0,2025-02-07 20:48:44,Himachal Pradesh,Trusted,Electronics,asetty@kotak,1,3,14,193
9643.04,0,2025-03-08 04:23:09,Maharashtra,Trusted,Others,nakulsankar@yesbank,1,4,9,743
3397.43,0,2025-01-06 04:50:04,Sikkim,Trusted,Electronics,fkalla@yesbank,2,6,15,760
6082.88,0,2025-01-01 05:30:38,Himachal Pradesh,Trusted,Others,kuruvillabimala@kotak,3,2,10,373
6173.3,0,2025-03-05 03:27:17,Tamil Nadu,Trusted,Others,yahvipathak@bxisbank,1,1,7,789
7342.85,0,2025-03-11 20:14:00,Karnataka,Trusted,Food,osama@icici,2,3,7,406
1856.6,0,2025-02-23 14:58:45,Assam,Trusted,Fashion,rgrewal@sbi,2,0,4,871
10420.23,0,2025-02-25 06:31:26,Madhya Pradesh,Trusted,Food,tanvi73@axisbank,1,0,3,939
2144.33,0,2025-01-09 03:47:05,Kerala,Trusted,Food,gbhardwaj@icici,2,1,6,644
1107.9,0,2025-01-11 16:58:07,Arunachal Pradesh,Trusted,Travel,varenyaborah@axisbank,2,1,10,366
2779.27,0,2025-02-15 12:37:14,Karnataka,Trusted,Fashion,priya01@icici,2,3,11,626
2690.65,0,2025-01-30 02:00:18,Bihar,Trusted,Fashion,sainiluke@sbi,2,0,0,482
4043.2,0,2025-02-17 00:04:52,Maharashtra,Trusted,Grocery,tghose@yesbank,2,3,8,418
5670.36,0,2025-01-13 08:13:26,Sikkim,Trusted,Electronics,ebassi@icici,1,5,13,232
2365.56,0,2025-02-01 18:58:02,Gujarat,Trusted,Food,david45@kotak,3,0,10,828
1675.02,0,2025-01-06 10:10:34,Arunachal Pradesh,Trusted,rood,asha@yesbank,1,5,6,466
1743.92,0,2025-02-23 04:10:42,Himachal Pradesh,Trusted,Fashion,isha95@paytm,3,0,1,630
4307.16,0,2025-02-24 08:22:40,Tripura,Trusted,Travel,ayaanmani@axisbank,3,5,8,811
9.83,0,2025-03-02 15:29:20,Bihar,Trusted,Others,noahchad@icici,2,1,5,942
4904.01,0,2025-03-10 03:08:25,Uttarakhand,Trusted,Electronics,idikamahajan@kotak,3,1,9,983
58021.2,0,2025-03-03 16:54:32,Manipur,Trusted,Grocery,qushisom@paytm,3,0,3,64
4336.95,0,2025-03-14 09:25:40,Telangana,Trusted,Fashion,pushti28@kotak,3,3,4,79
6732.93,0,2025-02-24 16:06:02,Gujarat,Trusted,Electronics,yuvrajshukla@yesbank,3,4,11,804
5624.09,0,2025-01-01 20:57:08,Telangana,Trusted,Grocery,arjundevan@kotak,1,2,2,825
2400.53,0,2025-02-10 00:21:51,Andhra Pradesh,Trusted,Food,gyadav@icici,3,6,15,708
3957.35,0,2025-02-03 18:45:44,Karnataka,Trusted,Electronics,charlessingh@sbi,2,2,7,176
6622.96,0,2025-01-10 02:58:59,Andhra Pradesh,Trusted,Fashion,shananusha@hdfcbank,1,5,5,252
1645.87,0,2025-02-04 08:21:14,Nagaland,Trusted,Travel,balendra26@yesbank,3,1,10,244
8155.12,1,2025-02-12 07:45:06,Nandyal,Untrusted,Fashion,veda93@axisbank,1,15,23,61
3784.47,0,2025-02-28 14:35:09,Manipur,Trusted,Food,kpandit@sbi,2,2,10,47
9178.2,0,2025-02-18 02:36:23,Odisha,Trusted,Electronics,sridharyashvi@yesbank,1,1,7,414
5814.31,1,2025-01-12 23:40:18,Amravati,Untrusted,Electronics,harinakshi96@icici,1,11,18,43
6763.46,0,2025-03-15 06:53:18,Andhra Pradesh,Trusted,Grocery,uparekh@yesbank,3,2,7,977
6829.49,0,2025-02-10 08:28:38,Odisha,Trusted,Electronics,darsh40@sbi,3,0,0,237
3977.68,0,2025-01-17 11:17:22,Goa,Trusted,Others,rayaan34@paytm,2,1,7,581
10312.65,0,2025-02-16 04:01:19,Himachal Pradesh,Trusted,Electronics,charvishenoy@hdfcbank,2,1,5,240
2118.67,0,2025-02-02 20:51:40,Andhra Pradesh,Trusted,Electronics,jsen@icici,2,0,0,138
8383.37,0,2025-01-10 02:36:38,West Bengal,Trusted,Food,krishchatura@paytm,3,3,9,507
9301.27,0,2025-02-18 15:39:04,Uttarakhand,Trusted,Electronics,palamaira@hdfcbank,1,4,12,593
6497.6,0,2025-03-17 16:44:17,Haryana,Trusted,Electronics,lekhabala@kotak,1,5,7,582
7253.55,0,2025-01-16 11:53:06,Arunachal Pradesh,Trusted,Others,wkumar@eotak,1,5,8,415
3495.63,0,2025-02-15 20:58:58,Jharkhand,Trusted,Electronics,gokhalejatin@hdfcbank,2,1,5,825
949.74,0,2025-03-11 01:40:28,Telangana,Trusted,Fashion,janaki95@hdfcbank,3,2,9,970
8985.53,0,2025-01-15 19:17:16,Arunachal Pradesh,Trusted,Travel,devansh51@hdfcbank,1,1,3,476
5519.96,0,2025-03-08 05:28:51,Tripura,Trusted,Food,ekaraj36@sbi,2,2,5,321
5636.18,0,2025-03-01 11:41:43,Nagaland,Trusted,Fashion,pooja48@axisbank,3,1,6,693
3465.33,0,2025-02-11 15:10:00,Punjab,Trusted,Grocery,wasonnimrat@yesbank,2,4,5,410
7623.87,0,2025-02-06 03:51:34,Uttar Pradesh,Trusted,Fashion,hsahota@icici,1,5,14,21
6212.93,0,2025-02-01 07:17:24,Nagaland,Trusted,Food,kapoorsimon@hdfcbank,2,0,7,452
957.963,0,2025-01-19 01:17:09,Arunachal Pradesh,Trusted,Others,bhardwajpahal@hdfcbank,3,1,4,580
9232.39,0,2025-03-18 21:02:04,Tamil Nadu,Trusted,Grocery,azadvyas@sbi,1,4,6,483
978.33,0,2025-02-14 08:59:55,Maharashtra,Trusted,Travel,brahmbhattcharan@sbi,3,5,12,567
3911.63,0,2025-02-11 17:45:37,West Bengal,Trusted,Travel,vsarraf@yesbank,2,1,4,339
6183.36,0,2025-01-08 12:49:30,Rajasthan,Trusted,Fashion,udarshram@yesbank,2,1,11,401
5424.89,0,2025-01-11 14:45:36,Nagaland,Trusted,Food,sodhiomya@hdfcbank,2,2,11,640
79.28,0,2025-02-25 21:21:03,Tripura,Trusted,Fashion,pchaudhry@hdfcbank,3,1,11,843
210.56,0,2025-01-06 18:28:49,Meghalaya,Trusted,Grocery,epall@axisbank,1,3,14,412
3972.49,0,2025-01-04 15:55:35,Madhya Pradesh,Trusted,Fashion,anmolchaudry@axisbank,2,0,2,968
3067.5,0,2025-03-07 06:53:30,Telangana,Trusted,Others,egarde@axisbank,3,0,9,205
6871.84,0,2025-01-20 03:48:05,Gujarat,Trusted,Grocery,aayushvyas@paytm,2,5,8,696
3676.21,0,2025-02-23 10:40:23,Punjab,Trusted,Grocery,benjaminkoshy@paytm,1,3,7,553
6363.16,0,2025-02-25 04:57:20,Telangana,Trusted,Grocery,mayadhar@paytm,3,3,5,49
1252.08,0,2025-01-06 10:21:05,Rajasthan,Trusted,Electronics,banjeet69@paytm,2,0,7,382
2444.59,0,2025-03-08 07:24:24,Bihar,Trusted,Travel,banjeetramakrishnan@hdfcbank,2,2,11,718
308.88,0,2025-03-15 15:42:03,Karnataka,Trusted,Others,rchad@sbi,2,1,6,844
9197.56,0,2025-02-04 19:11:29,Tripura,Trusted,Electronics,duttyoshita@icici,1,1,3,349
1174.44,0,2025-02-17 18:47:34,Assam,Trusted,Grocery,manderkashish@kotak,3,5,9,532
4285.65,0,2025-02-03 21:12:31,Kerala,Trusted,Food,pillayabeer@kotak,1,3,12,847
426.62,0,2025-03-18 09:39:22,Goa,Trusted,Others,qsagar@paytm,1,6,5,277
9124.56,0,2025-02-16 10:39:30,Rajasthan,Trusted,Fashion,nandini02@axisbank,2,2,1,261
8793.96,0,2025-01-24 23:30:17,Bihar,Trusted,Fokd,pranavvig@icici,2,1,10,113
1273.8,1,2025-02-15 23:01:38,Delhi,Untrusted,Travel,bavajyoti@hdfcbank,5,15,21,44
7221.45,0,2025-01-21 23:22:56,Madhya Pradesh,Trusted,Grocery,balhaarmadan@yesbank,2,6,5,710
7225.97,0,2025-01-27 00:16:02,Tamil Nadu,Trusted,Fashion,hbalan@yesbank,1,5,4,622
1545.57,1,2025-01-05 10:20:12,Madurai,Trusted,Food,narayangavin@axisbank,6,22,27,57
5325.19,0,2025-01-23 20:59:38,Gujarat,Trusted,Food,siya86@sbi,3,0,0,939
3527.63,0,2025-02-12 23:07:00,Tamil Nadu,Trusted,Fashion,nathannagar@icici,2,0,10,898
10152.12,0,2025-03-18 19:55:08,Manipur,Trusted,Electronics,kalpitbhattacharyya@paytm,3,3,9,600
4417.21,1,2025-03-11 13:51:17,Amravati,Untrusted,Food,noahtandon@paytm,10,18,25,60
2381.41,0,2025-01-11 02:48:58,Kerala,Trusted,Fashion,bamble@kotak,1,5,12,921
10331.8,0,2025-03-04 00:38:03,Tripura,Trusted,Electronics,garggeorge@hdfcbank,3,2,11,123
8425.09,0,2025-02-14 07:03:38,Chhattisgarh,Trusted,Fashion,pradhanelijah@kotak,2,1,6,201
7209.07,0,2025-02-05 05:07:43,Chhattisgarh,Trusted,Electronics,amblemason@kotak,1,4,8,611
9268.44,0,2025-01-12 13:06:36,Nagaland,Trusted,Grocery,osavant@hdfcbank,2,4,12,165
7355.76,0,2025-01-05 05:44:36,Nagaland,Trusted,Grocery,shauryabhavsar@paytm,3,4,10,576
4752.41,0,2025-02-17 12:41:05,Madhya Pradesh,Trusted,Fashion,upadhyaytriveni@hdfcbank,2,2,10,921
2953.09,0,2025-03-02 08:54:08,Mizoram,Trusted,Food,idave@icici,3,0,8,349
